File: ursf2   13.11.19  02:45:17
Comment: ursf2
                    P1V325-L                                P1V322-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       3.635           0.000                   3.635         501.410            
       3.640           0.000                   3.640         503.440            
       3.645           0.000                   3.645         501.410            
       3.650           0.000                   3.650         503.440            
       3.655           0.000                   3.655         499.380            
       3.660           0.000                   3.660         503.440            
       3.665           0.000                   3.665         501.410            
       3.670           0.000                   3.670         497.350            
       3.675           0.000            ************.***    ********.**         
       3.680           0.000            ************.***    ********.**         
       3.685           0.000            ************.***    ********.**         
       3.690           0.000            ************.***    ********.**         
       3.695           0.000            ************.***    ********.**         
       3.700           0.000            ************.***    ********.**         
       3.705           0.000            ************.***    ********.**         
       3.710           0.000            ************.***    ********.**         
       3.715           0.000            ************.***    ********.**         
       3.720           0.000            ************.***    ********.**         
       3.725           0.000            ************.***    ********.**         
       3.730           0.000            ************.***    ********.**         
       3.735           0.000            ************.***    ********.**         
       3.740           0.000            ************.***    ********.**         
       3.745           0.000            ************.***    ********.**         
       3.750           0.000            ************.***    ********.**         
       3.755           0.000            ************.***    ********.**         
       3.760           0.000            ************.***    ********.**         
       3.765           0.000            ************.***    ********.**         
       3.770           0.000            ************.***    ********.**         
       3.775           0.000            ************.***    ********.**         
       3.780           0.000            ************.***    ********.**         
       3.785           0.000            ************.***    ********.**         
       3.790           0.000            ************.***    ********.**         
       3.795           0.000            ************.***    ********.**         
       3.800           0.000            ************.***    ********.**         
       3.805           0.000            ************.***    ********.**         
       3.810           0.000            ************.***    ********.**         
       3.815           0.000            ************.***    ********.**         
       3.820           0.000            ************.***    ********.**         
       3.825           0.000            ************.***    ********.**         
       3.830           0.000            ************.***    ********.**         
       3.835           0.000            ************.***    ********.**         
       3.840           0.000            ************.***    ********.**         
       3.845           0.000            ************.***    ********.**         
       3.850           0.000            ************.***    ********.**         
       3.855           0.000            ************.***    ********.**         
       3.860           0.000            ************.***    ********.**         
       3.865           0.000            ************.***    ********.**         
       3.870           0.000            ************.***    ********.**         
       3.875           0.000            ************.***    ********.**         
       3.880           0.000            ************.***    ********.**         
       3.885           0.000            ************.***    ********.**         
       3.890           0.000            ************.***    ********.**         
       3.895           0.000            ************.***    ********.**         
       3.900           0.000            ************.***    ********.**         
       3.905           0.000            ************.***    ********.**         
       3.910           0.000            ************.***    ********.**         
       3.915           0.000            ************.***    ********.**         
       3.920           0.000            ************.***    ********.**         
       3.925           0.000            ************.***    ********.**         
       3.930           0.000            ************.***    ********.**         
       3.935           0.000            ************.***    ********.**         
       3.940           0.000            ************.***    ********.**         
       3.945           0.000            ************.***    ********.**         
       3.950           0.000            ************.***    ********.**         
       3.955           0.000            ************.***    ********.**         
       3.960           0.000            ************.***    ********.**         
       3.965           0.000            ************.***    ********.**         
       3.970           0.000            ************.***    ********.**         
       3.975           0.000            ************.***    ********.**         
       3.980           0.000            ************.***    ********.**         
       3.985           0.000            ************.***    ********.**         
       3.990           0.000            ************.***    ********.**         
       3.995           0.000            ************.***    ********.**         
       4.000           0.000            ************.***    ********.**         
       4.005           0.000            ************.***    ********.**         
       4.010           0.000            ************.***    ********.**         
       4.015           0.000            ************.***    ********.**         
       4.020           0.000            ************.***    ********.**         
       4.025           0.000            ************.***    ********.**         
       4.030           0.000            ************.***    ********.**         
       4.035           0.000            ************.***    ********.**         
       4.040           0.000            ************.***    ********.**         
       4.045           0.000            ************.***    ********.**         
       4.050           0.000            ************.***    ********.**         
       4.055           0.000            ************.***    ********.**         
       4.060           0.000            ************.***    ********.**         
       4.065           0.000            ************.***    ********.**         
       4.070           0.000            ************.***    ********.**         
       4.075           0.000            ************.***    ********.**         
       4.080           0.000            ************.***    ********.**         
       4.085           0.000            ************.***    ********.**         
       4.090           0.000            ************.***    ********.**         
       4.095           0.000            ************.***    ********.**         
       4.100           0.000            ************.***    ********.**         
       4.105           0.000            ************.***    ********.**         
       4.110           0.000            ************.***    ********.**         
       4.115           0.000            ************.***    ********.**         
       4.120           0.000            ************.***    ********.**         
       4.125           0.000            ************.***    ********.**         
       4.130           0.000            ************.***    ********.**         
       4.135           0.000            ************.***    ********.**         
       4.140           0.000            ************.***    ********.**         
       4.145           0.000            ************.***    ********.**         
       4.150           0.000            ************.***    ********.**         
       4.155           0.000            ************.***    ********.**         
       4.160           0.000            ************.***    ********.**         
       4.165           0.000            ************.***    ********.**         
       4.170           0.000            ************.***    ********.**         
       4.175           0.000            ************.***    ********.**         
       4.180           0.000            ************.***    ********.**         
       4.185           0.000            ************.***    ********.**         
       4.190           0.000            ************.***    ********.**         
       4.195           0.000            ************.***    ********.**         
       4.200           0.000            ************.***    ********.**         
       4.205           0.000            ************.***    ********.**         
       4.210           0.000            ************.***    ********.**         
       4.215           0.000            ************.***    ********.**         
       4.220           0.000            ************.***    ********.**         
       4.225           0.000            ************.***    ********.**         
       4.230           0.000            ************.***    ********.**         
       4.235           0.000            ************.***    ********.**         
       4.240           0.000            ************.***    ********.**         
       4.245           0.000            ************.***    ********.**         
       4.250           0.000            ************.***    ********.**         
       4.255           0.000            ************.***    ********.**         
       4.260           0.000            ************.***    ********.**         
       4.265           0.000            ************.***    ********.**         
       4.270           0.000            ************.***    ********.**         
       4.275           0.000            ************.***    ********.**         
       4.280           0.000            ************.***    ********.**         
       4.285           0.000            ************.***    ********.**         
       4.290           0.000            ************.***    ********.**         
       4.295           0.000            ************.***    ********.**         
       4.300           0.000            ************.***    ********.**         
       4.305           0.000            ************.***    ********.**         
       4.310           0.000            ************.***    ********.**         
       4.315           0.000            ************.***    ********.**         
       4.320           0.000            ************.***    ********.**         
       4.325           0.000            ************.***    ********.**         
       4.330           0.000            ************.***    ********.**         
       4.335           0.000            ************.***    ********.**         
       4.340           0.000            ************.***    ********.**         
       4.345           0.000            ************.***    ********.**         
       4.350           0.000            ************.***    ********.**         
       4.355           0.000            ************.***    ********.**         
       4.360           0.000            ************.***    ********.**         
       4.365           0.000            ************.***    ********.**         
       4.370           0.000            ************.***    ********.**         
       4.375           0.000            ************.***    ********.**         
       4.380           0.000            ************.***    ********.**         
       4.385           0.000            ************.***    ********.**         
       4.390           0.000            ************.***    ********.**         
       4.395           0.000            ************.***    ********.**         
       4.400           0.000            ************.***    ********.**         
       4.405           0.000            ************.***    ********.**         
       4.410           0.000            ************.***    ********.**         
       4.415           0.000            ************.***    ********.**         
       4.420           0.000            ************.***    ********.**         
       4.425           0.000            ************.***    ********.**         
       4.430           0.000            ************.***    ********.**         
       4.435           0.000            ************.***    ********.**         
       4.440           0.000            ************.***    ********.**         
       4.445           0.000            ************.***    ********.**         
       4.450           0.000            ************.***    ********.**         
       4.455           0.000            ************.***    ********.**         
       4.460           0.000            ************.***    ********.**         
       4.465           0.000            ************.***    ********.**         
       4.470           0.000            ************.***    ********.**         
       4.475           0.000            ************.***    ********.**         
       4.480           0.000            ************.***    ********.**         
       4.485           0.000            ************.***    ********.**         
       4.490           0.000            ************.***    ********.**         
       4.495           0.000            ************.***    ********.**         
       4.500           0.000            ************.***    ********.**         
       4.505           0.000            ************.***    ********.**         
       4.510           0.000            ************.***    ********.**         
       4.515           0.000            ************.***    ********.**         
       4.520           0.000            ************.***    ********.**         
       4.525           0.000            ************.***    ********.**         
       4.530           0.000            ************.***    ********.**         
       4.535           0.000            ************.***    ********.**         
       4.540           0.000            ************.***    ********.**         
       4.545           0.000            ************.***    ********.**         
       4.550           0.000            ************.***    ********.**         
       4.555           0.000            ************.***    ********.**         
       4.560           0.000            ************.***    ********.**         
       4.565           0.000            ************.***    ********.**         
       4.570           0.000            ************.***    ********.**         
       4.575           0.000            ************.***    ********.**         
       4.580           0.000            ************.***    ********.**         
       4.585           0.000            ************.***    ********.**         
       4.590           0.000            ************.***    ********.**         
       4.595           0.000            ************.***    ********.**         
       4.600           0.000            ************.***    ********.**         
       4.605           0.000            ************.***    ********.**         
       4.610           0.000            ************.***    ********.**         
       4.615           0.000            ************.***    ********.**         
       4.620           0.000            ************.***    ********.**         
       4.625           0.000            ************.***    ********.**         
       4.630           0.000            ************.***    ********.**         
       4.635           0.000            ************.***    ********.**         
       4.640           0.000            ************.***    ********.**         
       4.645           0.000            ************.***    ********.**         
       4.650           0.000            ************.***    ********.**         
       4.655           0.000            ************.***    ********.**         
       4.660           0.000            ************.***    ********.**         
       4.665           0.000            ************.***    ********.**         
       4.670           0.000            ************.***    ********.**         
       4.675           0.000            ************.***    ********.**         
       4.680           0.000            ************.***    ********.**         
       4.685           0.000            ************.***    ********.**         
       4.690           0.000            ************.***    ********.**         
       4.695           0.000            ************.***    ********.**         
       4.700           0.000            ************.***    ********.**         
       4.705           0.000            ************.***    ********.**         
       4.710           0.000            ************.***    ********.**         
       4.715           0.000            ************.***    ********.**         
       4.720           0.000            ************.***    ********.**         
